,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
32,61,BBC1 London,4-jun-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15D5B6?bcast=115771591,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15D5B6-BBC-London-News-2015-06-04T124000Z-BBC1-London.mp4/index.m3u8
33,63,BBC1 London,4-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15D5B3?bcast=115772205,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15D5B3-BBC-London-News-2015-06-04T173000Z-BBC1-London.mp4/index.m3u8
34,65,BBC1 London,4-jun-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A15D5AE?bcast=115772719,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A15D5AE-BBC-London-News-2015-06-04T212500Z-BBC1-London.mp4/index.m3u8
35,68,BBC1 London,1-jun-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A01BA89?bcast=115749675,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A01BA89-BBC-London-News-2015-06-01T124000Z-BBC1-London.mp4/index.m3u8
36,70,BBC1 London,1-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A01BA86?bcast=115750287,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A01BA86-BBC-London-News-2015-06-01T173000Z-BBC1-London.mp4/index.m3u8
37,72,BBC1 London,1-jun-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A01BA83?bcast=115750798,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A01BA83-BBC-London-News-2015-06-01T212500Z-BBC1-London.mp4/index.m3u8
38,73,BBC1 London,14-jun-2015,Joins BBC News,00:55,305 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1CEADC?bcast=115843366,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1CEADC-Joins-BBC-News-2015-06-14T235500Z-BBC1-London.mp4/index.m3u8
39,74,BBC1 London,14-jun-2015,BBC News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1CEB21?bcast=115843604,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1CEB21-BBC-News-2015-06-14T120000Z-BBC1-London.mp4/index.m3u8
40,76,BBC1 London,14-jun-2015,BBC London News,18:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1C9682?bcast=115832424,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1C9682-BBC-London-News-2015-06-14T175000Z-BBC1-London.mp4/index.m3u8
41,79,BBC1 London,12-jun-2015,BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1CEA36?bcast=115818179,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1CEA36-BBC-News-2015-06-12T232500Z-BBC1-London.mp4/index.m3u8
42,81,BBC1 London,12-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1C966B?bcast=115820777,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1C966B-BBC-London-News-2015-06-12T123000Z-BBC1-London.mp4/index.m3u8
43,86,BBC1 London,15-jun-2015,BBC News,01:05,295 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A1CEB0F?bcast=115836298,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A1CEB0F-BBC-News-2015-06-15T000500Z-BBC1-London.mp4/index.m3u8
44,88,BBC1 London,15-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8803?bcast=115838531,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8803-BBC-London-News-2015-06-15T123000Z-BBC1-London.mp4/index.m3u8
45,93,BBC1 London,20-jun-2015,BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A1151?bcast=115869762,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A1151-BBC-News-2015-06-20T003500Z-BBC1-London.mp4/index.m3u8
46,94,BBC1 London,20-jun-2015,BBC News,12:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A1508?bcast=115871666,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A1508-BBC-News-2015-06-20T110000Z-BBC1-London.mp4/index.m3u8
47,96,BBC1 London,20-jun-2015,BBC London News,18:55,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B89EA?bcast=115882933,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B89EA-BBC-London-News-2015-06-20T175500Z-BBC1-London.mp4/index.m3u8
48,98,BBC1 London,16-jun-2015,BBC News,00:30,330 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A06F7?bcast=115844484,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A06F7-BBC-News-2015-06-16T233000Z-BBC1-London.mp4/index.m3u8
49,99,BBC1 London,16-jun-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0B1F?bcast=115846850,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0B1F-BBC-News-at-One-2015-06-16T120000Z-BBC1-London.mp4/index.m3u8
50,100,BBC1 London,16-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8887?bcast=115846965,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8887-BBC-London-News-2015-06-16T123000Z-BBC1-London.mp4/index.m3u8
51,105,BBC1 London,17-jun-2015,BBC News,01:10,290 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A09D0?bcast=115851605,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A09D0-BBC-News-2015-06-17T001000Z-BBC1-London.mp4/index.m3u8
52,107,BBC1 London,17-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B88E6?bcast=115853949,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B88E6-BBC-London-News-2015-06-17T123000Z-BBC1-London.mp4/index.m3u8
53,108,BBC News 24,17-jun-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0D80?bcast=115854456,Program has no transcript button.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0D80-BBC-News-at-Six-2015-06-17T170000Z-BBC-News-24.mp4/index.m3u8
54,109,BBC1 London,17-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B88CD?bcast=115854555,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B88CD-BBC-London-News-2015-06-17T173000Z-BBC1-London.mp4/index.m3u8
55,111,BBC1 London,17-jun-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B88BE?bcast=115889044,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B88BE-BBC-London-News-2015-06-17T212500Z-BBC1-London.mp4/index.m3u8
56,112,BBC1 London,19-jun-2015,BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A0EA4?bcast=115864138,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A0EA4-BBC-News-2015-06-19T232500Z-BBC1-London.mp4/index.m3u8
57,114,BBC1 London,19-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B89BB?bcast=115866753,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B89BB-BBC-London-News-2015-06-19T123000Z-BBC1-London.mp4/index.m3u8
58,115,BBC News 24,19-jun-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A125D?bcast=115867278,Program has no transcript button.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A125D-BBC-News-at-Six-2015-06-19T170000Z-BBC-News-24.mp4/index.m3u8
59,116,BBC1 London,19-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B899D?bcast=115867380,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B899D-BBC-London-News-2015-06-19T173000Z-BBC1-London.mp4/index.m3u8
60,119,BBC1 London,22-jun-2015,BBC News,00:20,340 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A161F?bcast=115883455,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A161F-BBC-News-2015-06-22T232000Z-BBC1-London.mp4/index.m3u8
61,121,BBC1 London,22-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3056?bcast=115885937,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3056-BBC-London-News-2015-06-22T123000Z-BBC1-London.mp4/index.m3u8
62,123,BBC1 London,22-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3049?bcast=115886579,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3049-BBC-London-News-2015-06-22T173000Z-BBC1-London.mp4/index.m3u8
63,125,BBC1 London,22-jun-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B303B?bcast=115965195,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B303B-BBC-London-News-2015-06-22T213000Z-BBC1-London.mp4/index.m3u8
64,126,BBC1 London,23-jun-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C5712?bcast=115965253,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C5712-BBC-News-2015-06-23T233500Z-BBC1-London.mp4/index.m3u8
65,128,BBC1 London,23-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3073?bcast=115893705,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3073-BBC-London-News-2015-06-23T123000Z-BBC1-London.mp4/index.m3u8
66,130,BBC1 London,23-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3070?bcast=115894326,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3070-BBC-London-News-2015-06-23T173000Z-BBC1-London.mp4/index.m3u8
67,132,BBC1 London,23-jun-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3065?bcast=115894845,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3065-BBC-London-News-2015-06-23T212500Z-BBC1-London.mp4/index.m3u8
68,133,BBC1 London,27-jun-2015,BBC News,02:00,240 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C5812?bcast=115916759,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C5812-BBC-News-2015-06-27T010000Z-BBC1-London.mp4/index.m3u8
69,134,BBC1 London,27-jun-2015,BBC News,12:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7DC8?bcast=115918586,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7DC8-BBC-News-2015-06-27T110000Z-BBC1-London.mp4/index.m3u8
70,136,BBC1 London,27-jun-2015,BBC London News,18:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30D8?bcast=115919523,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30D8-BBC-London-News-2015-06-27T175000Z-BBC1-London.mp4/index.m3u8
71,138,BBC1 London,24-jun-2015,BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C5752?bcast=115898474,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C5752-BBC-News-2015-06-24T003500Z-BBC1-London.mp4/index.m3u8
72,140,BBC1 London,24-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3087?bcast=115900774,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3087-BBC-London-News-2015-06-24T123000Z-BBC1-London.mp4/index.m3u8
73,142,BBC1 London,24-jun-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3084?bcast=115901410,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3084-BBC-London-News-2015-06-24T173000Z-BBC1-London.mp4/index.m3u8
74,144,BBC1 London,24-jun-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B3081?bcast=115901928,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B3081-BBC-London-News-2015-06-24T212500Z-BBC1-London.mp4/index.m3u8
75,146,BBC1 London,21-jun-2015,BBC News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2A17AF?bcast=115879188,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2A17AF-BBC-News-2015-06-21T120000Z-BBC1-London.mp4/index.m3u8
76,148,BBC1 London,21-jun-2015,BBC London News,18:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8A3E?bcast=115879947,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8A3E-BBC-London-News-2015-06-21T175000Z-BBC1-London.mp4/index.m3u8
77,150,BBC1 London,21-jun-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A2B8A35?bcast=115880394,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A2B8A35-BBC-London-News-2015-06-21T212000Z-BBC1-London.mp4/index.m3u8
78,151,BBC1 London,26-jun-2015,BBC News,00:30,330 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C57D6?bcast=115986357,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C57D6-BBC-News-2015-06-26T233000Z-BBC1-London.mp4/index.m3u8
79,152,BBC1 London,26-jun-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C5830?bcast=115913441,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C5830-BBC-News-at-One-2015-06-26T120000Z-BBC1-London.mp4/index.m3u8
80,153,BBC1 London,26-jun-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30CB?bcast=115913549,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30CB-BBC-London-News-2015-06-26T123000Z-BBC1-London.mp4/index.m3u8
81,157,BBC1 London,26-jun-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30C5?bcast=115914726,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30C5-BBC-London-News-2015-06-26T212500Z-BBC1-London.mp4/index.m3u8
82,158,BBC1 London,28-jun-2015,BBC News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3C7E11?bcast=115924843,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3C7E11-BBC-News-2015-06-28T120000Z-BBC1-London.mp4/index.m3u8
83,161,BBC1 London,28-jun-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3B30DD?bcast=115925970,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3B30DD-BBC-London-News-2015-06-28T212000Z-BBC1-London.mp4/index.m3u8
