,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
10,23,BBC1 London,9-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B6CCA8?bcast=115217123,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B6CCA8-BBC-London-News-2015-03-09T124000Z-BBC1-London.mp4/index.m3u8
11,27,BBC1 London,9-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B6CC9C?bcast=115227950,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B6CC9C-BBC-London-News-2015-03-09T212500Z-BBC1-London.mp4/index.m3u8
12,28,BBC1 London,10-mar-2015,Joins BBC News,02:40,200 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C3470A?bcast=115220023,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C3470A-Joins-BBC-News-2015-03-10T014000Z-BBC1-London.mp4/index.m3u8
13,30,BBC1 London,10-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C38836?bcast=115222251,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C38836-BBC-London-News-2015-03-10T124000Z-BBC1-London.mp4/index.m3u8
14,34,BBC1 London,10-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C3882B?bcast=115228419,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C3882B-BBC-London-News-2015-03-10T212500Z-BBC1-London.mp4/index.m3u8
15,37,BBC1 London,3-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B6CC35?bcast=115179176,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B6CC35-BBC-London-News-2015-03-03T124000Z-BBC1-London.mp4/index.m3u8
16,41,BBC1 London,3-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B6CC2F?bcast=115180334,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B6CC2F-BBC-London-News-2015-03-03T212500Z-BBC1-London.mp4/index.m3u8
17,42,BBC1 London,11-mar-2015,BBC News,01:45,255 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C3474C?bcast=115229057,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C3474C-BBC-News-2015-03-11T004500Z-BBC1-London.mp4/index.m3u8
18,44,BBC1 London,11-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C38855?bcast=115231464,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C38855-BBC-London-News-2015-03-11T124000Z-BBC1-London.mp4/index.m3u8
19,48,BBC1 London,11-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C3884C?bcast=115232652,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C3884C-BBC-London-News-2015-03-11T212500Z-BBC1-London.mp4/index.m3u8
20,51,BBC1 London,2-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D408?bcast=115170225,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D408-BBC-London-News-2015-03-02T124000Z-BBC1-London.mp4/index.m3u8
21,55,BBC1 London,2-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D402?bcast=115188028,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D402-BBC-London-News-2015-03-02T212500Z-BBC1-London.mp4/index.m3u8
22,56,BBC1 London,13-mar-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C347DB?bcast=115240262,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C347DB-BBC-News-2015-03-13T233500Z-BBC1-London.mp4/index.m3u8
23,58,BBC1 London,13-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C38898?bcast=115242858,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C38898-BBC-London-News-2015-03-13T124000Z-BBC1-London.mp4/index.m3u8
24,62,BBC1 London,13-mar-2015,BBC London News,22:25,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C38891?bcast=115244027,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C38891-BBC-London-News-2015-03-13T212500Z-BBC1-London.mp4/index.m3u8
25,63,BBC1 London,16-mar-2015,BBC News,02:10,230 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C348C5?bcast=115258876,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C348C5-BBC-News-2015-03-16T011000Z-BBC1-London.mp4/index.m3u8
26,65,BBC1 London,16-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C388DE?bcast=115261050,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C388DE-BBC-London-News-2015-03-16T124000Z-BBC1-London.mp4/index.m3u8
27,69,BBC1 London,16-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C388D3?bcast=115262243,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C388D3-BBC-London-News-2015-03-16T212500Z-BBC1-London.mp4/index.m3u8
28,70,BBC1 London,18-mar-2015,BBC News,01:20,280 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CDA31E?bcast=115272472,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CDA31E-BBC-News-2015-03-18T002000Z-BBC1-London.mp4/index.m3u8
29,72,BBC1 London,18-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53AC?bcast=115274912,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53AC-BBC-London-News-2015-03-18T124000Z-BBC1-London.mp4/index.m3u8
30,76,BBC1 London,18-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53A6?bcast=115276059,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53A6-BBC-London-News-2015-03-18T212500Z-BBC1-London.mp4/index.m3u8
31,77,BBC1 London,19-mar-2015,BBC News,01:10,290 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CDA36D?bcast=115279216,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CDA36D-BBC-News-2015-03-19T001000Z-BBC1-London.mp4/index.m3u8
32,79,BBC1 London,19-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53C0?bcast=115281668,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53C0-BBC-London-News-2015-03-19T124000Z-BBC1-London.mp4/index.m3u8
33,83,BBC1 London,19-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53BA?bcast=115282815,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53BA-BBC-London-News-2015-03-19T212500Z-BBC1-London.mp4/index.m3u8
34,91,BBC1 London,12-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08C38873?bcast=115236749,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08C38873-BBC-London-News-2015-03-12T124000Z-BBC1-London.mp4/index.m3u8
35,96,BBC1 London,20-mar-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CDA3B6?bcast=115284243,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CDA3B6-Joins-BBC-News-2015-03-20T233500Z-BBC1-London.mp4/index.m3u8
36,98,BBC1 London,20-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53D4?bcast=115286826,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53D4-BBC-London-News-2015-03-20T124000Z-BBC1-London.mp4/index.m3u8
37,102,BBC1 London,20-mar-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53CE?bcast=115287995,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53CE-BBC-London-News-2015-03-20T212500Z-BBC1-London.mp4/index.m3u8
38,105,BBC1 London,17-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD5398?bcast=115269692,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD5398-BBC-London-News-2015-03-17T124000Z-BBC1-London.mp4/index.m3u8
39,109,BBC1 London,17-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD5392?bcast=115270863,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD5392-BBC-London-News-2015-03-17T212500Z-BBC1-London.mp4/index.m3u8
40,110,BBC1 London,23-mar-2015,Joins BBC News,01:40,260 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0958B528?bcast=115352559,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0958B528-Joins-BBC-News-2015-03-23T004000Z-BBC1-London.mp4/index.m3u8
41,112,BBC1 London,23-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53FC?bcast=115306808,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53FC-BBC-London-News-2015-03-23T124000Z-BBC1-London.mp4/index.m3u8
42,116,BBC1 London,23-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08CD53F6?bcast=115317323,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08CD53F6-BBC-London-News-2015-03-23T212500Z-BBC1-London.mp4/index.m3u8
43,121,BBC1 London,27-mar-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09590A09?bcast=115329352,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09590A09-BBC-News-2015-03-27T233500Z-BBC1-London.mp4/index.m3u8
44,123,BBC1 London,27-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A1CD4?bcast=115331936,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A1CD4-BBC-London-News-2015-03-27T124000Z-BBC1-London.mp4/index.m3u8
45,127,BBC1 London,27-mar-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A1B8B?bcast=115333112,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A1B8B-BBC-London-News-2015-03-27T212500Z-BBC1-London.mp4/index.m3u8
46,128,BBC1 London,25-mar-2015,BBC News,01:20,280 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095907F1?bcast=115318147,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095907F1-BBC-News-2015-03-25T002000Z-BBC1-London.mp4/index.m3u8
47,130,BBC1 London,25-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A17DA?bcast=115320628,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A17DA-BBC-London-News-2015-03-25T124000Z-BBC1-London.mp4/index.m3u8
48,135,BBC1 London,26-mar-2015,BBC News,01:00,300 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095909AC?bcast=115323247,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095909AC-BBC-News-2015-03-26T000000Z-BBC1-London.mp4/index.m3u8
49,137,BBC1 London,26-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A17F9?bcast=115325813,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A17F9-BBC-London-News-2015-03-26T124000Z-BBC1-London.mp4/index.m3u8
50,144,BBC1 London,24-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A17C6?bcast=115312026,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A17C6-BBC-London-News-2015-03-24T124000Z-BBC1-London.mp4/index.m3u8
51,148,BBC1 London,24-mar-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/095A1759?bcast=115317603,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/095A1759-BBC-London-News-2015-03-24T212500Z-BBC1-London.mp4/index.m3u8
52,155,BBC1 London,30-mar-2015,Joins BBC News,02:55,185 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09590D0F?bcast=115354699,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09590D0F-Joins-BBC-News-2015-03-30T015500Z-BBC1-London.mp4/index.m3u8
53,157,BBC1 London,30-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AF92?bcast=115349236,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AF92-BBC-London-News-2015-03-30T124000Z-BBC1-London.mp4/index.m3u8
54,162,BBC1 London,31-mar-2015,BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A06120?bcast=115355813,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A06120-BBC-News-2015-03-31T005500Z-BBC1-London.mp4/index.m3u8
55,164,BBC1 London,31-mar-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFA6?bcast=115358097,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFA6-BBC-London-News-2015-03-31T124000Z-BBC1-London.mp4/index.m3u8
56,187,BBC1 London,1-mar-2015,BBC Weekend News,13:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B18B32?bcast=115165120,Program has an empty transcript field.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B18B32-BBC-Weekend-News-2015-03-01T120000Z-BBC1-London.mp4/index.m3u8
