,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
87,148,BBC1 London,9-jul-2015,BBC News,00:15,345 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8C9B?bcast=116073562,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8C9B-BBC-News-2015-07-09T231500Z-BBC1-London.mp4/index.m3u8
88,149,BBC1 London,9-jul-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8D04?bcast=115997939,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8D04-BBC-News-at-One-2015-07-09T120000Z-BBC1-London.mp4/index.m3u8
89,150,BBC1 London,9-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D929B?bcast=115998044,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D929B-BBC-London-News-2015-07-09T123000Z-BBC1-London.mp4/index.m3u8
90,152,BBC1 London,9-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D9298?bcast=115998678,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D9298-BBC-London-News-2015-07-09T173000Z-BBC1-London.mp4/index.m3u8
91,155,BBC1 London,8-jul-2015,BBC News,00:20,340 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8C4D?bcast=116065878,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8C4D-BBC-News-2015-07-08T232000Z-BBC1-London.mp4/index.m3u8
92,156,BBC1 London,8-jul-2015,BBC News at One,13:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8CC0?bcast=116073486,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8CC0-BBC-News-at-One-2015-07-08T120000Z-BBC1-London.mp4/index.m3u8
93,157,BBC1 London,8-jul-2015,BBC London News,13:10,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D9287?bcast=116073489,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D9287-BBC-London-News-2015-07-08T121000Z-BBC1-London.mp4/index.m3u8
94,159,BBC1 London,8-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D9284?bcast=115991600,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D9284-BBC-London-News-2015-07-08T173000Z-BBC1-London.mp4/index.m3u8
95,162,BBC1 London,16-jul-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566D4F?bcast=116120111,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566D4F-BBC-News-2015-07-16T231000Z-BBC1-London.mp4/index.m3u8
96,164,BBC1 London,16-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567830?bcast=116045873,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567830-BBC-London-News-2015-07-16T123000Z-BBC1-London.mp4/index.m3u8
97,166,BBC1 London,16-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56782D?bcast=116046499,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56782D-BBC-London-News-2015-07-16T173000Z-BBC1-London.mp4/index.m3u8
98,168,BBC1 London,16-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A56782A?bcast=116128325,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A56782A-BBC-London-News-2015-07-16T213000Z-BBC1-London.mp4/index.m3u8
99,169,BBC1 London,26-jul-2015,BBC News,01:00,300 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A606821?bcast=116114670,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A606821-BBC-News-2015-07-26T000000Z-BBC1-London.mp4/index.m3u8
100,170,BBC1 London,26-jul-2015,BBC News,12:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A606860?bcast=116109879,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A606860-BBC-News-2015-07-26T110000Z-BBC1-London.mp4/index.m3u8
101,172,BBC1 London,26-jul-2015,BBC London News,18:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60744D?bcast=116110819,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60744D-BBC-London-News-2015-07-26T175000Z-BBC1-London.mp4/index.m3u8
102,174,BBC1 London,26-jul-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60744A?bcast=116111277,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60744A-BBC-London-News-2015-07-26T212000Z-BBC1-London.mp4/index.m3u8
103,175,BBC1 London,28-jul-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C7DB4?bcast=116123392,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C7DB4-BBC-News-2015-07-28T231000Z-BBC1-London.mp4/index.m3u8
104,177,BBC1 London,28-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A4E?bcast=116126012,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A4E-BBC-London-News-2015-07-28T123000Z-BBC1-London.mp4/index.m3u8
105,182,BBC1 London,13-jul-2015,BBC News,01:05,295 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8DA4?bcast=116100416,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8DA4-BBC-News-2015-07-13T000500Z-BBC1-London.mp4/index.m3u8
106,184,BBC1 London,13-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A5677F1?bcast=116023212,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A5677F1-BBC-London-News-2015-07-13T123000Z-BBC1-London.mp4/index.m3u8
107,190,BBC1 London,18-jul-2015,BBC News,12:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566E4E?bcast=116057153,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566E4E-BBC-News-2015-07-18T110000Z-BBC1-London.mp4/index.m3u8
108,192,BBC1 London,18-jul-2015,BBC London News,18:55,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567857?bcast=116067883,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567857-BBC-London-News-2015-07-18T175500Z-BBC1-London.mp4/index.m3u8
109,196,BBC1 London,23-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607425?bcast=116092369,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607425-BBC-London-News-2015-07-23T123000Z-BBC1-London.mp4/index.m3u8
110,198,BBC1 London,23-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607422?bcast=116093036,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607422-BBC-London-News-2015-07-23T173000Z-BBC1-London.mp4/index.m3u8
