,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
26,60,BBC1 London,11-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC2D?bcast=115053897,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC2D-BBC-London-News-2015-02-11T212500Z-BBC1-London.mp4/index.m3u8
27,61,BBC1 London,14-feb-2015,Joins BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0C4E5?bcast=115067091,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0C4E5-Joins-BBC-News-2015-02-14T005500Z-BBC1-London.mp4/index.m3u8
28,64,BBC1 London,14-feb-2015,BBC London News,19:05,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC6A?bcast=115069950,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC6A-BBC-London-News-2015-02-14T180500Z-BBC1-London.mp4/index.m3u8
29,72,BBC1 London,3-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0897013B?bcast=115003589,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0897013B-BBC-London-News-2015-02-03T212500Z-BBC1-London.mp4/index.m3u8
30,73,BBC1 London,13-feb-2015,BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0C45F?bcast=115061631,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0C45F-BBC-News-2015-02-13T233500Z-BBC1-London.mp4/index.m3u8
31,75,BBC1 London,13-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC5F?bcast=115064159,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC5F-BBC-London-News-2015-02-13T124000Z-BBC1-London.mp4/index.m3u8
32,79,BBC1 London,13-feb-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC59?bcast=115065344,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC59-BBC-London-News-2015-02-13T212500Z-BBC1-London.mp4/index.m3u8
33,80,BBC1 London,12-feb-2015,Joins BBC News,03:10,170 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0C3EC?bcast=115055857,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0C3EC-Joins-BBC-News-2015-02-12T021000Z-BBC1-London.mp4/index.m3u8
34,82,BBC1 London,12-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC4B?bcast=115057854,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC4B-BBC-London-News-2015-02-12T124000Z-BBC1-London.mp4/index.m3u8
35,86,BBC1 London,12-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC43?bcast=115059026,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC43-BBC-London-News-2015-02-12T212500Z-BBC1-London.mp4/index.m3u8
36,87,BBC1 London,15-feb-2015,Joins BBC News,02:25,215 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0C52D?bcast=115086360,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0C52D-Joins-BBC-News-2015-02-15T012500Z-BBC1-London.mp4/index.m3u8
37,89,BBC1 London,15-feb-2015,BBC London News,17:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC72?bcast=115077088,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC72-BBC-London-News-2015-02-15T165000Z-BBC1-London.mp4/index.m3u8
38,91,BBC1 London,15-feb-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0DC6F?bcast=115077686,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0DC6F-BBC-London-News-2015-02-15T212000Z-BBC1-London.mp4/index.m3u8
39,92,BBC1 London,16-feb-2015,Joins BBC News,02:15,225 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08A0C55D?bcast=115079408,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08A0C55D-Joins-BBC-News-2015-02-16T011500Z-BBC1-London.mp4/index.m3u8
40,93,BBC1 London,16-feb-2015,BBC News at One,13:00,40 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB505?bcast=115081348,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB505-BBC-News-at-One-2015-02-16T120000Z-BBC1-London.mp4/index.m3u8
41,94,BBC1 London,16-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE09C?bcast=115081496,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE09C-BBC-London-News-2015-02-16T124000Z-BBC1-London.mp4/index.m3u8
42,99,BBC1 London,17-feb-2015,Joins BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB4E7?bcast=115088103,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB4E7-Joins-BBC-News-2015-02-17T003500Z-BBC1-London.mp4/index.m3u8
43,101,BBC1 London,17-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0B2?bcast=115090466,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0B2-BBC-London-News-2015-02-17T124000Z-BBC1-London.mp4/index.m3u8
44,105,BBC1 London,17-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0AA?bcast=115091616,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0AA-BBC-London-News-2015-02-17T212500Z-BBC1-London.mp4/index.m3u8
45,106,BBC1 London,20-feb-2015,Joins BBC News,02:05,235 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB5E7?bcast=115105662,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB5E7-Joins-BBC-News-2015-02-20T010500Z-BBC1-London.mp4/index.m3u8
46,108,BBC1 London,20-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0EF?bcast=115107821,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0EF-BBC-London-News-2015-02-20T124000Z-BBC1-London.mp4/index.m3u8
47,112,BBC1 London,20-feb-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0E9?bcast=115109005,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0E9-BBC-London-News-2015-02-20T212500Z-BBC1-London.mp4/index.m3u8
48,113,BBC1 London,18-feb-2015,Joins BBC News,01:20,280 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB529?bcast=115093152,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB529-Joins-BBC-News-2015-02-18T002000Z-BBC1-London.mp4/index.m3u8
49,115,BBC1 London,18-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0C6?bcast=115095679,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0C6-BBC-London-News-2015-02-18T124000Z-BBC1-London.mp4/index.m3u8
50,120,BBC1 London,22-feb-2015,Joins BBC News,04:20,100 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB67D?bcast=115186934,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB67D-Joins-BBC-News-2015-02-22T032000Z-BBC1-London.mp4/index.m3u8
51,126,BBC1 London,19-feb-2015,BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB59D?bcast=115100375,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB59D-BBC-News-2015-02-19T003500Z-BBC1-London.mp4/index.m3u8
52,128,BBC1 London,19-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAE0DB?bcast=115102695,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAE0DB-BBC-London-News-2015-02-19T124000Z-BBC1-London.mp4/index.m3u8
53,134,BBC1 London,21-feb-2015,BBC Weekend News,12:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB68D?bcast=115114064,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB68D-BBC-Weekend-News-2015-02-21T110000Z-BBC1-London.mp4/index.m3u8
54,135,BBC1 London,21-feb-2015,BBC Weekend News,18:10,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAB68A?bcast=115114952,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAB68A-BBC-Weekend-News-2015-02-21T171000Z-BBC1-London.mp4/index.m3u8
55,138,BBC1 London,28-feb-2015,Joins BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B18A5D?bcast=115156023,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B18A5D-Joins-BBC-News-2015-02-28T005500Z-BBC1-London.mp4/index.m3u8
56,139,BBC1 London,28-feb-2015,BBC Weekend News,12:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B18B00?bcast=115157824,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B18B00-BBC-Weekend-News-2015-02-28T110000Z-BBC1-London.mp4/index.m3u8
57,140,BBC1 London,28-feb-2015,BBC Weekend News,18:55,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B18AFD?bcast=115158791,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B18AFD-BBC-Weekend-News-2015-02-28T175500Z-BBC1-London.mp4/index.m3u8
58,143,BBC1 London,7-feb-2015,BBC News,01:25,275 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0896F436?bcast=115023902,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0896F436-BBC-News-2015-02-07T002500Z-BBC1-London.mp4/index.m3u8
59,148,BBC1 London,26-feb-2015,Joins BBC News,01:25,275 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B188F1?bcast=115144856,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B188F1-Joins-BBC-News-2015-02-26T002500Z-BBC1-London.mp4/index.m3u8
60,150,BBC1 London,26-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D3C6?bcast=115147215,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D3C6-BBC-London-News-2015-02-26T124000Z-BBC1-London.mp4/index.m3u8
61,154,BBC1 London,26-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D3BF?bcast=115148362,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D3BF-BBC-London-News-2015-02-26T212500Z-BBC1-London.mp4/index.m3u8
62,155,BBC1 London,27-feb-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B189AE?bcast=115150511,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B189AE-Joins-BBC-News-2015-02-27T233500Z-BBC1-London.mp4/index.m3u8
63,164,BBC1 London,23-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAEC9C?bcast=115127672,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAEC9C-BBC-London-News-2015-02-23T124000Z-BBC1-London.mp4/index.m3u8
64,168,BBC1 London,23-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08AAEC96?bcast=115128904,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08AAEC96-BBC-London-News-2015-02-23T212500Z-BBC1-London.mp4/index.m3u8
65,171,BBC1 London,24-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D39D?bcast=115132873,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D39D-BBC-London-News-2015-02-24T124000Z-BBC1-London.mp4/index.m3u8
66,178,BBC1 London,25-feb-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D3B1?bcast=115141982,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D3B1-BBC-London-News-2015-02-25T124000Z-BBC1-London.mp4/index.m3u8
67,182,BBC1 London,25-feb-2015,BBC London News,22:25,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/08B1D3AB?bcast=115143163,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/08B1D3AB-BBC-London-News-2015-02-25T212500Z-BBC1-London.mp4/index.m3u8
