,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
0,69,BBC1 London,7-jul-2017,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0F2F1E25?bcast=124498715,Problem processing the broadcast.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0F2F1E25-BBC-London-News-2017-07-07T123000Z-BBC1-London.mp4/index.m3u8
1,158,BBC1 London,6-jul-2017,BBC News,00:00,360 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0F2F177A?bcast=124502799,Program has no transcript button.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0F2F177A-BBC-News-2017-07-06T230000Z-BBC1-London.mp4/index.m3u8
